,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,direction,syst_type,shapes,variation_alias,lnN
323,TTToHadronic,Loose,default,2,BKG,1.0,F,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_F_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,F,
324,TTToHadronic,Loose,default,2,BKG,1.0,F,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_F_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,F,
325,TTToHadronic,Loose,default,2,BKG,1.0,PS_FSR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_PS_FSR_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,PS_FSR,
326,TTToHadronic,Loose,default,2,BKG,1.0,PS_FSR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_PS_FSR_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,PS_FSR,
327,TTToHadronic,Loose,default,2,BKG,1.0,PS_ISR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_PS_ISR_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,PS_ISR,
328,TTToHadronic,Loose,default,2,BKG,1.0,PS_ISR,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_PS_ISR_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,PS_ISR,
329,TTToHadronic,Loose,default,2,BKG,1.0,top_ptrw,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_top_ptrw_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,top_ptrw,
330,TTToHadronic,Loose,default,2,BKG,1.0,top_ptrw,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_top_ptrw_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,top_ptrw,
331,TTToHadronic,Loose,default,2,BKG,1.0,JES,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JES_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,JES,
332,TTToHadronic,Loose,default,2,BKG,1.0,JES,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JES_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,JES,
333,TTToHadronic,Loose,default,2,BKG,1.0,JER,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JER_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,JER,
334,TTToHadronic,Loose,default,2,BKG,1.0,JER,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_JER_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,JER,
